cImplementation2,cImplementation3,ICER (Cost/QALY)-Categorical Risk Assessment,ICER (Cost/QALY)-NSC,ICER (Cost/QALY)-Enhanced Clinical Observation
1480.0,360.0,NaN,NaN,35129.56810480258
1480.0,380.0,NaN,NaN,47676.22449679569
1480.0,400.0,NaN,NaN,60222.88088878879
1480.0,420.0,NaN,NaN,72769.5372807819
1480.0,440.0,NaN,NaN,85316.193672775
1480.0,460.0,NaN,NaN,97862.8500647681
1480.0,480.0,NaN,NaN,110409.5064567612
1480.0,500.0,NaN,NaN,122956.1628487543
1480.0,520.0,NaN,NaN,135502.81924074743
1480.0,540.0,NaN,NaN,148049.4756327405
1480.0,560.0,NaN,NaN,160596.1320247336
1480.0,580.0,NaN,NaN,173142.78841672672
1480.0,600.0,NaN,NaN,185689.44480871983
1480.0,620.0,NaN,NaN,198236.10120071293
1480.0,640.0,NaN,NaN,210782.75759270604
1480.0,660.0,NaN,NaN,223329.41398469915
1480.0,680.0,NaN,NaN,235876.07037669225
1480.0,700.0,NaN,NaN,248422.72676868536
1480.0,720.0,NaN,NaN,260969.38316067844
1480.0,740.0,NaN,NaN,273516.03955267154
1480.0,760.0,NaN,NaN,286062.69594466465
1480.0,780.0,NaN,NaN,298609.35233665776
1480.0,800.0,NaN,NaN,311156.00872865086
1480.0,820.0,NaN,NaN,323702.665120644
1480.0,840.0,NaN,NaN,336249.3215126371
1480.0,860.0,NaN,NaN,348795.9779046302
1480.0,880.0,NaN,NaN,361342.6342966233
1480.0,900.0,NaN,NaN,373889.2906886164
1480.0,920.0,NaN,NaN,386435.9470806095
1480.0,940.0,NaN,NaN,398982.6034726026
1480.0,960.0,NaN,NaN,411529.2598645957
1480.0,980.0,NaN,NaN,424075.9162565888
1480.0,1000.0,NaN,NaN,436622.5726485819
1480.0,1020.0,NaN,NaN,449169.229040575
1480.0,1040.0,NaN,NaN,461715.8854325681
1480.0,1060.0,NaN,NaN,474262.5418245612
1480.0,1080.0,NaN,NaN,486809.1982165543
1480.0,1100.0,NaN,NaN,499355.8546085474
1480.0,1120.0,NaN,NaN,511902.5110005405
1480.0,1140.0,NaN,NaN,524449.1673925336
1480.0,1160.0,NaN,NaN,536995.8237845268
1480.0,1180.0,NaN,NaN,549542.4801765198
1480.0,1200.0,NaN,NaN,562089.1365685129
1480.0,1220.0,NaN,NaN,574635.792960506
1480.0,1240.0,NaN,NaN,587182.4493524991
1480.0,1260.0,NaN,NaN,599729.1057444923
1480.0,1280.0,NaN,NaN,612275.7621364853
1480.0,1300.0,NaN,NaN,624822.4185284785
1480.0,1320.0,NaN,NaN,637369.0749204715
1480.0,1340.0,NaN,NaN,649915.7313124647
1480.0,1360.0,NaN,NaN,662462.3877044577
1480.0,1380.0,NaN,NaN,675009.0440964509
1480.0,1400.0,NaN,NaN,687555.700488444
1480.0,1420.0,NaN,NaN,700102.3568804371
1480.0,1440.0,NaN,NaN,712649.0132724302
1480.0,1460.0,NaN,NaN,725195.6696644233
1480.0,1480.0,NaN,NaN,737742.3260564164
1480.0,1500.0,NaN,NaN,750288.9824484095
1480.0,1520.0,NaN,NaN,762835.6388404026
1480.0,1540.0,NaN,NaN,775382.2952323958
1480.0,1560.0,NaN,NaN,787928.9516243888
1480.0,1580.0,NaN,NaN,800475.6080163819
1480.0,1600.0,NaN,NaN,813022.264408375
1480.0,1620.0,NaN,NaN,825568.9208003681
1480.0,1640.0,NaN,NaN,838115.5771923612
1480.0,1660.0,NaN,NaN,850662.2335843543
1480.0,1680.0,NaN,NaN,863208.8899763474
1480.0,1700.0,NaN,NaN,875755.5463683405
1480.0,1720.0,NaN,NaN,888302.2027603337
1480.0,1740.0,NaN,NaN,900848.8591523267
1480.0,1760.0,NaN,NaN,913395.5155443199
1480.0,1780.0,NaN,NaN,925942.1719363129
1480.0,1800.0,NaN,NaN,938488.8283283061
1480.0,1820.0,NaN,NaN,951035.4847202991
1480.0,1840.0,NaN,NaN,963582.1411122923
1480.0,1860.0,NaN,NaN,976128.7975042854
1480.0,1880.0,NaN,NaN,988675.4538962785
1480.0,1900.0,NaN,NaN,1001222.1102882716
1480.0,1920.0,NaN,NaN,1013768.7666802647
1480.0,1940.0,NaN,NaN,1026315.4230722578
1480.0,1960.0,NaN,NaN,1038862.0794642508
1480.0,1980.0,NaN,NaN,1051408.7358562439
1480.0,2000.0,NaN,NaN,1063955.392248237
1500.0,0.0,NaN,NaN,NaN
1500.0,20.0,NaN,NaN,NaN
1500.0,40.0,NaN,NaN,NaN
1500.0,60.0,NaN,NaN,NaN
1500.0,80.0,NaN,NaN,NaN
1500.0,100.0,NaN,NaN,NaN
1500.0,120.0,NaN,NaN,NaN
1500.0,140.0,NaN,NaN,NaN
1500.0,160.0,NaN,NaN,NaN
1500.0,180.0,NaN,NaN,NaN
1500.0,200.0,NaN,NaN,NaN
1500.0,220.0,NaN,NaN,NaN
1500.0,240.0,NaN,NaN,NaN
1500.0,260.0,NaN,NaN,NaN
1500.0,280.0,NaN,NaN,NaN
1500.0,300.0,NaN,NaN,NaN
1500.0,320.0,NaN,NaN,10036.255320816375
1500.0,340.0,NaN,NaN,22582.91171280948
1500.0,360.0,NaN,NaN,35129.56810480258
1500.0,380.0,NaN,NaN,47676.22449679569
1500.0,400.0,NaN,NaN,60222.88088878879
1500.0,420.0,NaN,NaN,72769.5372807819
1500.0,440.0,NaN,NaN,85316.193672775
1500.0,460.0,NaN,NaN,97862.8500647681
1500.0,480.0,NaN,NaN,110409.5064567612
1500.0,500.0,NaN,NaN,122956.1628487543
1500.0,520.0,NaN,NaN,135502.81924074743
1500.0,540.0,NaN,NaN,148049.4756327405
1500.0,560.0,NaN,NaN,160596.1320247336
1500.0,580.0,NaN,NaN,173142.78841672672
1500.0,600.0,NaN,NaN,185689.44480871983
1500.0,620.0,NaN,NaN,198236.10120071293
1500.0,640.0,NaN,NaN,210782.75759270604
1500.0,660.0,NaN,NaN,223329.41398469915
1500.0,680.0,NaN,NaN,235876.07037669225
1500.0,700.0,NaN,NaN,248422.72676868536
1500.0,720.0,NaN,NaN,260969.38316067844
1500.0,740.0,NaN,NaN,273516.03955267154
1500.0,760.0,NaN,NaN,286062.69594466465
1500.0,780.0,NaN,NaN,298609.35233665776
1500.0,800.0,NaN,NaN,311156.00872865086
1500.0,820.0,NaN,NaN,323702.665120644
1500.0,840.0,NaN,NaN,336249.3215126371
1500.0,860.0,NaN,NaN,348795.9779046302
1500.0,880.0,NaN,NaN,361342.6342966233
1500.0,900.0,NaN,NaN,373889.2906886164
1500.0,920.0,NaN,NaN,386435.9470806095
1500.0,940.0,NaN,NaN,398982.6034726026
1500.0,960.0,NaN,NaN,411529.2598645957
1500.0,980.0,NaN,NaN,424075.9162565888
1500.0,1000.0,NaN,NaN,436622.5726485819
1500.0,1020.0,NaN,NaN,449169.229040575
1500.0,1040.0,NaN,NaN,461715.8854325681
1500.0,1060.0,NaN,NaN,474262.5418245612
1500.0,1080.0,NaN,NaN,486809.1982165543
1500.0,1100.0,NaN,NaN,499355.8546085474
1500.0,1120.0,NaN,NaN,511902.5110005405
1500.0,1140.0,NaN,NaN,524449.1673925336
1500.0,1160.0,NaN,NaN,536995.8237845268
1500.0,1180.0,NaN,NaN,549542.4801765198
1500.0,1200.0,NaN,NaN,562089.1365685129
1500.0,1220.0,NaN,NaN,574635.792960506
1500.0,1240.0,NaN,NaN,587182.4493524991
1500.0,1260.0,NaN,NaN,599729.1057444923
1500.0,1280.0,NaN,NaN,612275.7621364853
1500.0,1300.0,NaN,NaN,624822.4185284785
1500.0,1320.0,NaN,NaN,637369.0749204715
1500.0,1340.0,NaN,NaN,649915.7313124647
1500.0,1360.0,NaN,NaN,662462.3877044577
1500.0,1380.0,NaN,NaN,675009.0440964509
1500.0,1400.0,NaN,NaN,687555.700488444
1500.0,1420.0,NaN,NaN,700102.3568804371
1500.0,1440.0,NaN,NaN,712649.0132724302
1500.0,1460.0,NaN,NaN,725195.6696644233
1500.0,1480.0,NaN,NaN,737742.3260564164
1500.0,1500.0,NaN,NaN,750288.9824484095
1500.0,1520.0,NaN,NaN,762835.6388404026
1500.0,1540.0,NaN,NaN,775382.2952323958
1500.0,1560.0,NaN,NaN,787928.9516243888
1500.0,1580.0,NaN,NaN,800475.6080163819
1500.0,1600.0,NaN,NaN,813022.264408375
1500.0,1620.0,NaN,NaN,825568.9208003681
1500.0,1640.0,NaN,NaN,838115.5771923612
1500.0,1660.0,NaN,NaN,850662.2335843543
1500.0,1680.0,NaN,NaN,863208.8899763474
1500.0,1700.0,NaN,NaN,875755.5463683405
1500.0,1720.0,NaN,NaN,888302.2027603337
1500.0,1740.0,NaN,NaN,900848.8591523267
1500.0,1760.0,NaN,NaN,913395.5155443199
1500.0,1780.0,NaN,NaN,925942.1719363129
1500.0,1800.0,NaN,NaN,938488.8283283061
1500.0,1820.0,NaN,NaN,951035.4847202991
1500.0,1840.0,NaN,NaN,963582.1411122923
1500.0,1860.0,NaN,NaN,976128.7975042854
1500.0,1880.0,NaN,NaN,988675.4538962785
1500.0,1900.0,NaN,NaN,1001222.1102882716
1500.0,1920.0,NaN,NaN,1013768.7666802647
1500.0,1940.0,NaN,NaN,1026315.4230722578
1500.0,1960.0,NaN,NaN,1038862.0794642508
1500.0,1980.0,NaN,NaN,1051408.7358562439
1500.0,2000.0,NaN,NaN,1063955.392248237
1520.0,0.0,NaN,NaN,NaN
1520.0,20.0,NaN,NaN,NaN
1520.0,40.0,NaN,NaN,NaN
1520.0,60.0,NaN,NaN,NaN
1520.0,80.0,NaN,NaN,NaN
1520.0,100.0,NaN,NaN,NaN
1520.0,120.0,NaN,NaN,NaN
1520.0,140.0,NaN,NaN,NaN
1520.0,160.0,NaN,NaN,NaN
1520.0,180.0,NaN,NaN,NaN
1520.0,200.0,NaN,NaN,NaN
1520.0,220.0,NaN,NaN,NaN
1520.0,240.0,NaN,NaN,NaN
1520.0,260.0,NaN,NaN,NaN
1520.0,280.0,NaN,NaN,NaN
1520.0,300.0,NaN,NaN,NaN
1520.0,320.0,NaN,NaN,10036.255320816375
1520.0,340.0,NaN,NaN,22582.91171280948
1520.0,360.0,NaN,NaN,35129.56810480258
1520.0,380.0,NaN,NaN,47676.22449679569
1520.0,400.0,NaN,NaN,60222.88088878879
1520.0,420.0,NaN,NaN,72769.5372807819
1520.0,440.0,NaN,NaN,85316.193672775
1520.0,460.0,NaN,NaN,97862.8500647681
1520.0,480.0,NaN,NaN,110409.5064567612
1520.0,500.0,NaN,NaN,122956.1628487543
1520.0,520.0,NaN,NaN,135502.81924074743
1520.0,540.0,NaN,NaN,148049.4756327405
1520.0,560.0,NaN,NaN,160596.1320247336
1520.0,580.0,NaN,NaN,173142.78841672672
1520.0,600.0,NaN,NaN,185689.44480871983
1520.0,620.0,NaN,NaN,198236.10120071293
1520.0,640.0,NaN,NaN,210782.75759270604
1520.0,660.0,NaN,NaN,223329.41398469915
1520.0,680.0,NaN,NaN,235876.07037669225
1520.0,700.0,NaN,NaN,248422.72676868536
1520.0,720.0,NaN,NaN,260969.38316067844
1520.0,740.0,NaN,NaN,273516.03955267154
1520.0,760.0,NaN,NaN,286062.69594466465
1520.0,780.0,NaN,NaN,298609.35233665776
1520.0,800.0,NaN,NaN,311156.00872865086
1520.0,820.0,NaN,NaN,323702.665120644
1520.0,840.0,NaN,NaN,336249.3215126371
1520.0,860.0,NaN,NaN,348795.9779046302
1520.0,880.0,NaN,NaN,361342.6342966233
1520.0,900.0,NaN,NaN,373889.2906886164
1520.0,920.0,NaN,NaN,386435.9470806095
1520.0,940.0,NaN,NaN,398982.6034726026
1520.0,960.0,NaN,NaN,411529.2598645957
1520.0,980.0,NaN,NaN,424075.9162565888
1520.0,1000.0,NaN,NaN,436622.5726485819
1520.0,1020.0,NaN,NaN,449169.229040575
1520.0,1040.0,NaN,NaN,461715.8854325681
1520.0,1060.0,NaN,NaN,474262.5418245612
1520.0,1080.0,NaN,NaN,486809.1982165543
1520.0,1100.0,NaN,NaN,499355.8546085474
1520.0,1120.0,NaN,NaN,511902.5110005405
1520.0,1140.0,NaN,NaN,524449.1673925336
1520.0,1160.0,NaN,NaN,536995.8237845268
1520.0,1180.0,NaN,NaN,549542.4801765198
1520.0,1200.0,NaN,NaN,562089.1365685129
1520.0,1220.0,NaN,NaN,574635.792960506
1520.0,1240.0,NaN,NaN,587182.4493524991
1520.0,1260.0,NaN,NaN,599729.1057444923
1520.0,1280.0,NaN,NaN,612275.7621364853
1520.0,1300.0,NaN,NaN,624822.4185284785
1520.0,1320.0,NaN,NaN,637369.0749204715
1520.0,1340.0,NaN,NaN,649915.7313124647
1520.0,1360.0,NaN,NaN,662462.3877044577
1520.0,1380.0,NaN,NaN,675009.0440964509
1520.0,1400.0,NaN,NaN,687555.700488444
1520.0,1420.0,NaN,NaN,700102.3568804371
1520.0,1440.0,NaN,NaN,712649.0132724302
1520.0,1460.0,NaN,NaN,725195.6696644233
1520.0,1480.0,NaN,NaN,737742.3260564164
1520.0,1500.0,NaN,NaN,750288.9824484095
1520.0,1520.0,NaN,NaN,762835.6388404026
1520.0,1540.0,NaN,NaN,775382.2952323958
1520.0,1560.0,NaN,NaN,787928.9516243888
1520.0,1580.0,NaN,NaN,800475.6080163819
1520.0,1600.0,NaN,NaN,813022.264408375
1520.0,1620.0,NaN,NaN,825568.9208003681
1520.0,1640.0,NaN,NaN,838115.5771923612
1520.0,1660.0,NaN,NaN,850662.2335843543
1520.0,1680.0,NaN,NaN,863208.8899763474
1520.0,1700.0,NaN,NaN,875755.5463683405
1520.0,1720.0,NaN,NaN,888302.2027603337
1520.0,1740.0,NaN,NaN,900848.8591523267
1520.0,1760.0,NaN,NaN,913395.5155443199
1520.0,1780.0,NaN,NaN,925942.1719363129
1520.0,1800.0,NaN,NaN,938488.8283283061
1520.0,1820.0,NaN,NaN,951035.4847202991
1520.0,1840.0,NaN,NaN,963582.1411122923
1520.0,1860.0,NaN,NaN,976128.7975042854
1520.0,1880.0,NaN,NaN,988675.4538962785
1520.0,1900.0,NaN,NaN,1001222.1102882716
1520.0,1920.0,NaN,NaN,1013768.7666802647
1520.0,1940.0,NaN,NaN,1026315.4230722578
1520.0,1960.0,NaN,NaN,1038862.0794642508
1520.0,1980.0,NaN,NaN,1051408.7358562439
1520.0,2000.0,NaN,NaN,1063955.392248237
1540.0,0.0,NaN,NaN,NaN
1540.0,20.0,NaN,NaN,NaN
1540.0,40.0,NaN,NaN,NaN
1540.0,60.0,NaN,NaN,NaN
1540.0,80.0,NaN,NaN,NaN
1540.0,100.0,NaN,NaN,NaN
1540.0,120.0,NaN,NaN,NaN
1540.0,140.0,NaN,NaN,NaN
1540.0,160.0,NaN,NaN,NaN
1540.0,180.0,NaN,NaN,NaN
1540.0,200.0,NaN,NaN,NaN
1540.0,220.0,NaN,NaN,NaN
1540.0,240.0,NaN,NaN,NaN
1540.0,260.0,NaN,NaN,NaN
1540.0,280.0,NaN,NaN,NaN
1540.0,300.0,NaN,NaN,NaN
1540.0,320.0,NaN,NaN,10036.255320816375
1540.0,340.0,NaN,NaN,22582.91171280948
1540.0,360.0,NaN,NaN,35129.56810480258
1540.0,380.0,NaN,NaN,47676.22449679569
1540.0,400.0,NaN,NaN,60222.88088878879
1540.0,420.0,NaN,NaN,72769.5372807819
1540.0,440.0,NaN,NaN,85316.193672775
1540.0,460.0,NaN,NaN,97862.8500647681
1540.0,480.0,NaN,NaN,110409.5064567612
1540.0,500.0,NaN,NaN,122956.1628487543
1540.0,520.0,NaN,NaN,135502.81924074743
1540.0,540.0,NaN,NaN,148049.4756327405
1540.0,560.0,NaN,NaN,160596.1320247336
1540.0,580.0,NaN,NaN,173142.78841672672
1540.0,600.0,NaN,NaN,185689.44480871983
1540.0,620.0,NaN,NaN,198236.10120071293
1540.0,640.0,NaN,NaN,210782.75759270604
1540.0,660.0,NaN,NaN,223329.41398469915
1540.0,680.0,NaN,NaN,235876.07037669225
1540.0,700.0,NaN,NaN,248422.72676868536
1540.0,720.0,NaN,NaN,260969.38316067844
1540.0,740.0,NaN,NaN,273516.03955267154
1540.0,760.0,NaN,NaN,286062.69594466465
1540.0,780.0,NaN,NaN,298609.35233665776
1540.0,800.0,NaN,NaN,311156.00872865086
1540.0,820.0,NaN,NaN,323702.665120644
1540.0,840.0,NaN,NaN,336249.3215126371
1540.0,860.0,NaN,NaN,348795.9779046302
1540.0,880.0,NaN,NaN,361342.6342966233
1540.0,900.0,NaN,NaN,373889.2906886164
1540.0,920.0,NaN,NaN,386435.9470806095
1540.0,940.0,NaN,NaN,398982.6034726026
1540.0,960.0,NaN,NaN,411529.2598645957
1540.0,980.0,NaN,NaN,424075.9162565888
1540.0,1000.0,NaN,NaN,436622.5726485819
1540.0,1020.0,NaN,NaN,449169.229040575
1540.0,1040.0,NaN,NaN,461715.8854325681
1540.0,1060.0,NaN,NaN,474262.5418245612
1540.0,1080.0,NaN,NaN,486809.1982165543
1540.0,1100.0,NaN,NaN,499355.8546085474
1540.0,1120.0,NaN,NaN,511902.5110005405
1540.0,1140.0,NaN,NaN,524449.1673925336
1540.0,1160.0,NaN,NaN,536995.8237845268
1540.0,1180.0,NaN,NaN,549542.4801765198
1540.0,1200.0,NaN,NaN,562089.1365685129
1540.0,1220.0,NaN,NaN,574635.792960506
1540.0,1240.0,NaN,NaN,587182.4493524991
1540.0,1260.0,NaN,NaN,599729.1057444923
1540.0,1280.0,NaN,NaN,612275.7621364853
1540.0,1300.0,NaN,NaN,624822.4185284785
1540.0,1320.0,NaN,NaN,637369.0749204715
1540.0,1340.0,NaN,NaN,649915.7313124647
1540.0,1360.0,NaN,NaN,662462.3877044577
1540.0,1380.0,NaN,NaN,675009.0440964509
1540.0,1400.0,NaN,NaN,687555.700488444
1540.0,1420.0,NaN,NaN,700102.3568804371
1540.0,1440.0,NaN,NaN,712649.0132724302
1540.0,1460.0,NaN,NaN,725195.6696644233
1540.0,1480.0,NaN,NaN,737742.3260564164
1540.0,1500.0,NaN,NaN,750288.9824484095
1540.0,1520.0,NaN,NaN,762835.6388404026
1540.0,1540.0,NaN,NaN,775382.2952323958
1540.0,1560.0,NaN,NaN,787928.9516243888
1540.0,1580.0,NaN,NaN,800475.6080163819
1540.0,1600.0,NaN,NaN,813022.264408375
1540.0,1620.0,NaN,NaN,825568.9208003681
1540.0,1640.0,NaN,NaN,838115.5771923612
1540.0,1660.0,NaN,NaN,850662.2335843543
1540.0,1680.0,NaN,NaN,863208.8899763474
1540.0,1700.0,NaN,NaN,875755.5463683405
1540.0,1720.0,NaN,NaN,888302.2027603337
1540.0,1740.0,NaN,NaN,900848.8591523267
1540.0,1760.0,NaN,NaN,913395.5155443199
1540.0,1780.0,NaN,NaN,925942.1719363129
1540.0,1800.0,NaN,NaN,938488.8283283061
1540.0,1820.0,NaN,NaN,951035.4847202991
1540.0,1840.0,NaN,NaN,963582.1411122923
1540.0,1860.0,NaN,NaN,976128.7975042854
1540.0,1880.0,NaN,NaN,988675.4538962785
1540.0,1900.0,NaN,NaN,1001222.1102882716
1540.0,1920.0,NaN,NaN,1013768.7666802647
1540.0,1940.0,NaN,NaN,1026315.4230722578
1540.0,1960.0,NaN,NaN,1038862.0794642508
1540.0,1980.0,NaN,NaN,1051408.7358562439
1540.0,2000.0,NaN,NaN,1063955.392248237
1560.0,0.0,NaN,NaN,NaN
1560.0,20.0,NaN,NaN,NaN
1560.0,40.0,NaN,NaN,NaN
1560.0,60.0,NaN,NaN,NaN
1560.0,80.0,NaN,NaN,NaN
1560.0,100.0,NaN,NaN,NaN
1560.0,120.0,NaN,NaN,NaN
1560.0,140.0,NaN,NaN,NaN
1560.0,160.0,NaN,NaN,NaN
1560.0,180.0,NaN,NaN,NaN
1560.0,200.0,NaN,NaN,NaN
1560.0,220.0,NaN,NaN,NaN
1560.0,240.0,NaN,NaN,NaN
1560.0,260.0,NaN,NaN,NaN
1560.0,280.0,NaN,NaN,NaN
1560.0,300.0,NaN,NaN,NaN
1560.0,320.0,NaN,NaN,10036.255320816375
1560.0,340.0,NaN,NaN,22582.91171280948
1560.0,360.0,NaN,NaN,35129.56810480258
1560.0,380.0,NaN,NaN,47676.22449679569
1560.0,400.0,NaN,NaN,60222.88088878879
1560.0,420.0,NaN,NaN,72769.5372807819
1560.0,440.0,NaN,NaN,85316.193672775
1560.0,460.0,NaN,NaN,97862.8500647681
1560.0,480.0,NaN,NaN,110409.5064567612
1560.0,500.0,NaN,NaN,122956.1628487543
1560.0,520.0,NaN,NaN,135502.81924074743
1560.0,540.0,NaN,NaN,148049.4756327405
1560.0,560.0,NaN,NaN,160596.1320247336
1560.0,580.0,NaN,NaN,173142.78841672672
1560.0,600.0,NaN,NaN,185689.44480871983
1560.0,620.0,NaN,NaN,198236.10120071293
1560.0,640.0,NaN,NaN,210782.75759270604
1560.0,660.0,NaN,NaN,223329.41398469915
1560.0,680.0,NaN,NaN,235876.07037669225
1560.0,700.0,NaN,NaN,248422.72676868536
1560.0,720.0,NaN,NaN,260969.38316067844
1560.0,740.0,NaN,NaN,273516.03955267154
1560.0,760.0,NaN,NaN,286062.69594466465
1560.0,780.0,NaN,NaN,298609.35233665776
1560.0,800.0,NaN,NaN,311156.00872865086
1560.0,820.0,NaN,NaN,323702.665120644
1560.0,840.0,NaN,NaN,336249.3215126371
1560.0,860.0,NaN,NaN,348795.9779046302
1560.0,880.0,NaN,NaN,361342.6342966233
1560.0,900.0,NaN,NaN,373889.2906886164
1560.0,920.0,NaN,NaN,386435.9470806095
1560.0,940.0,NaN,NaN,398982.6034726026
1560.0,960.0,NaN,NaN,411529.2598645957
1560.0,980.0,NaN,NaN,424075.9162565888
1560.0,1000.0,NaN,NaN,436622.5726485819
1560.0,1020.0,NaN,NaN,449169.229040575
1560.0,1040.0,NaN,NaN,461715.8854325681
1560.0,1060.0,NaN,NaN,474262.5418245612
1560.0,1080.0,NaN,NaN,486809.1982165543
1560.0,1100.0,NaN,NaN,499355.8546085474
1560.0,1120.0,NaN,NaN,511902.5110005405
1560.0,1140.0,NaN,NaN,524449.1673925336
1560.0,1160.0,NaN,NaN,536995.8237845268
1560.0,1180.0,NaN,NaN,549542.4801765198
1560.0,1200.0,NaN,NaN,562089.1365685129
1560.0,1220.0,NaN,NaN,574635.792960506
1560.0,1240.0,NaN,NaN,587182.4493524991
1560.0,1260.0,NaN,NaN,599729.1057444923
1560.0,1280.0,NaN,NaN,612275.7621364853
1560.0,1300.0,NaN,NaN,624822.4185284785
1560.0,1320.0,NaN,NaN,637369.0749204715
1560.0,1340.0,NaN,NaN,649915.7313124647
1560.0,1360.0,NaN,NaN,662462.3877044577
1560.0,1380.0,NaN,NaN,675009.0440964509
1560.0,1400.0,NaN,NaN,687555.700488444
1560.0,1420.0,NaN,NaN,700102.3568804371
1560.0,1440.0,NaN,NaN,712649.0132724302
1560.0,1460.0,NaN,NaN,725195.6696644233
1560.0,1480.0,NaN,NaN,737742.3260564164
1560.0,1500.0,NaN,NaN,750288.9824484095
1560.0,1520.0,NaN,NaN,762835.6388404026
1560.0,1540.0,NaN,NaN,775382.2952323958
1560.0,1560.0,NaN,NaN,787928.9516243888
1560.0,1580.0,NaN,NaN,800475.6080163819
1560.0,1600.0,NaN,NaN,813022.264408375
1560.0,1620.0,NaN,NaN,825568.9208003681
1560.0,1640.0,NaN,NaN,838115.5771923612
1560.0,1660.0,NaN,NaN,850662.2335843543
1560.0,1680.0,NaN,NaN,863208.8899763474
1560.0,1700.0,NaN,NaN,875755.5463683405
1560.0,1720.0,NaN,NaN,888302.2027603337
1560.0,1740.0,NaN,NaN,900848.8591523267
1560.0,1760.0,NaN,NaN,913395.5155443199
1560.0,1780.0,NaN,NaN,925942.1719363129
1560.0,1800.0,NaN,NaN,938488.8283283061
1560.0,1820.0,NaN,NaN,951035.4847202991
1560.0,1840.0,NaN,NaN,963582.1411122923
1560.0,1860.0,NaN,NaN,976128.7975042854
1560.0,1880.0,NaN,NaN,988675.4538962785
1560.0,1900.0,NaN,NaN,1001222.1102882716
1560.0,1920.0,NaN,NaN,1013768.7666802647
1560.0,1940.0,NaN,NaN,1026315.4230722578
1560.0,1960.0,NaN,NaN,1038862.0794642508
1560.0,1980.0,NaN,NaN,1051408.7358562439
1560.0,2000.0,NaN,NaN,1063955.392248237
1580.0,0.0,NaN,NaN,NaN
1580.0,20.0,NaN,NaN,NaN
1580.0,40.0,NaN,NaN,NaN
1580.0,60.0,NaN,NaN,NaN
1580.0,80.0,NaN,NaN,NaN
1580.0,100.0,NaN,NaN,NaN
1580.0,120.0,NaN,NaN,NaN
1580.0,140.0,NaN,NaN,NaN
1580.0,160.0,NaN,NaN,NaN
1580.0,180.0,NaN,NaN,NaN
1580.0,200.0,NaN,NaN,NaN
1580.0,220.0,NaN,NaN,NaN
1580.0,240.0,NaN,NaN,NaN
1580.0,260.0,NaN,NaN,NaN
1580.0,280.0,NaN,NaN,NaN
1580.0,300.0,NaN,NaN,NaN
1580.0,320.0,NaN,NaN,10036.255320816375
1580.0,340.0,NaN,NaN,22582.91171280948
1580.0,360.0,NaN,NaN,35129.56810480258
1580.0,380.0,NaN,NaN,47676.22449679569
1580.0,400.0,NaN,NaN,60222.88088878879
1580.0,420.0,NaN,NaN,72769.5372807819
1580.0,440.0,NaN,NaN,85316.193672775
1580.0,460.0,NaN,NaN,97862.8500647681
1580.0,480.0,NaN,NaN,110409.5064567612
1580.0,500.0,NaN,NaN,122956.1628487543
1580.0,520.0,NaN,NaN,135502.81924074743
1580.0,540.0,NaN,NaN,148049.4756327405
1580.0,560.0,NaN,NaN,160596.1320247336
1580.0,580.0,NaN,NaN,173142.78841672672
1580.0,600.0,NaN,NaN,185689.44480871983
1580.0,620.0,NaN,NaN,198236.10120071293
1580.0,640.0,NaN,NaN,210782.75759270604
1580.0,660.0,NaN,NaN,223329.41398469915
1580.0,680.0,NaN,NaN,235876.07037669225
1580.0,700.0,NaN,NaN,248422.72676868536
1580.0,720.0,NaN,NaN,260969.38316067844
1580.0,740.0,NaN,NaN,273516.03955267154
1580.0,760.0,NaN,NaN,286062.69594466465
1580.0,780.0,NaN,NaN,298609.35233665776
1580.0,800.0,NaN,NaN,311156.00872865086
1580.0,820.0,NaN,NaN,323702.665120644
1580.0,840.0,NaN,NaN,336249.3215126371
1580.0,860.0,NaN,NaN,348795.9779046302
1580.0,880.0,NaN,NaN,361342.6342966233
1580.0,900.0,NaN,NaN,373889.2906886164
1580.0,920.0,NaN,NaN,386435.9470806095
1580.0,940.0,NaN,NaN,398982.6034726026
1580.0,960.0,NaN,NaN,411529.2598645957
1580.0,980.0,NaN,NaN,424075.9162565888
1580.0,1000.0,NaN,NaN,436622.5726485819
1580.0,1020.0,NaN,NaN,449169.229040575
1580.0,1040.0,NaN,NaN,461715.8854325681
1580.0,1060.0,NaN,NaN,474262.5418245612
1580.0,1080.0,NaN,NaN,486809.1982165543
1580.0,1100.0,NaN,NaN,499355.8546085474
1580.0,1120.0,NaN,NaN,511902.5110005405
1580.0,1140.0,NaN,NaN,524449.1673925336
1580.0,1160.0,NaN,NaN,536995.8237845268
1580.0,1180.0,NaN,NaN,549542.4801765198
1580.0,1200.0,NaN,NaN,562089.1365685129
1580.0,1220.0,NaN,NaN,574635.792960506
1580.0,1240.0,NaN,NaN,587182.4493524991
1580.0,1260.0,NaN,NaN,599729.1057444923
1580.0,1280.0,NaN,NaN,612275.7621364853
1580.0,1300.0,NaN,NaN,624822.4185284785
1580.0,1320.0,NaN,NaN,637369.0749204715
1580.0,1340.0,NaN,NaN,649915.7313124647
1580.0,1360.0,NaN,NaN,662462.3877044577
1580.0,1380.0,NaN,NaN,675009.0440964509
1580.0,1400.0,NaN,NaN,687555.700488444
